barcode,product_name,category_input,group_name,enterprise,brand,sub_brand,category,flavor_1,flavor_2,flavor_3,process,certification,attribute_1,attribute_2,attribute_3,function_1,function_2,function_3,design_type,bundle_type,pack_type,pack_material,pack_quantity,pack_unit,spec,capacity,size,color,material,origin,grade,purity,target_user,scene,model
6972529107451,胖东来绿茶香氛果蔬餐具净1kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6973166260936,洁力威生姜除腥味洗洁精5kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901586002133,威猛先生深层净力洁厕啫喱柠檬草香750g,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6910019031015,雕牌生姜洗洁精4kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6954256907573,超威强效洁厕净920g,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6920174776256,立白天然莓果酵素洗洁精1kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6972529107475,胖东来果蔬餐具净西柚1kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6903191308099,雪豹阳光松木除菌洁厕液500g*2,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6920174779066,立白青柠洗洁精1.3kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6976726100598,花贝净柠檬洗洁精4kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6972529107468,半东来果蔬餐具净柠檬香氛1kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6954256907542,威王油烟机重油污净450g*2,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6935247813141,奥乐齐洗洁精超值1.75L,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6902088982152,奥妙黄桶洗洁精柠檬香型4kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6972529106720,胖东来香氛洁厕剂600g,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
