barcode,product_name,category_input,group_name,enterprise,brand,sub_brand,category,flavor_1,flavor_2,flavor_3,process,certification,attribute_1,attribute_2,attribute_3,function_1,function_2,function_3,design_type,bundle_type,pack_type,pack_material,pack_quantity,pack_unit,spec,capacity,size,color,material,origin,grade,purity,target_user,scene,model
6902088973976,奥妙香氛幽莲木兰香洗衣液袋装1kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6902088973631,金纺衣物护理剂型色小苍兰香910g,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6972208572501,马头360薰衣草洗衣液3kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6902088974669,奥妙精油香氛洗衣液幽莲木兰香2.8kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6902088973952,奥妙精油香氛洗衣液玫瑰山茶花香1kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6923523299697,瞬彩薰衣草精油香氛洗衣液5L,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6902088973501,金纺Y24型色紫衣物护理剂3.8kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6902088973518,金纺抗皱防褪色衣物护理剂2.6kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6910019028930,超能泡沫内衣洗衣液500g,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6972529107482,胖东来香氛洁净洗衣珠海洋香型840g,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6902088974461,金纺衣物护理剂薰衣草味400g,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6925666011105,皇宇校服净500g,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6907917228357,奇强超洁花香洗衣液2kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6972529109295,东来品质香氛洁净洗衣珠420g,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6907917228043,奇强APG植物洁净柔软洗衣液3kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971006662551,活力28山茶花洗衣液2kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
